date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),Tlog (degC),OT
2020-05-23 17:30:00,996.29,13.92,287.38,7.02,63.07,15.93,10.04,5.88,6.29,10.08,1204.4,2.24,4.93,263.9,24.82,409.8
2020-05-23 17:40:00,996.41,13.86,287.31,7.01,63.26,15.86,10.04,5.83,6.29,10.07,1204.79,2.38,4.53,261.5,24.79,410.1
2020-05-23 17:50:00,996.6,13.76,287.19,7.0,63.64,15.76,10.03,5.73,6.28,10.06,1205.45,2.66,4.73,259.4,24.75,410.2
2020-05-23 18:00:00,996.74,13.57,286.99,7.06,64.68,15.57,10.07,5.5,6.31,10.1,1206.4,2.99,6.05,254.5,24.68,410.1
2020-05-23 18:10:00,996.89,13.44,286.85,7.16,65.67,15.44,10.14,5.3,6.35,10.17,1207.1,2.59,4.44,248.6,24.58,410.4
2020-05-23 18:20:00,997.04,13.36,286.75,7.14,65.94,15.36,10.13,5.23,6.34,10.16,1207.62,2.73,4.57,253.1,24.45,410.8
2020-05-23 18:30:00,997.14,13.33,286.72,7.05,65.67,15.33,10.06,5.26,6.3,10.09,1207.89,2.72,4.57,248.5,24.31,410.9
2020-05-23 18:40:00,997.33,13.18,286.55,6.94,65.8,15.18,9.99,5.19,6.25,10.01,1208.8,2.26,4.73,251.8,24.16,410.9
2020-05-23 18:50:00,997.4,13.0,286.36,6.75,65.74,15.0,9.86,5.14,6.17,9.89,1209.7,2.58,5.87,250.7,24.0,410.9
2020-05-23 19:00:00,997.53,12.85,286.2,6.74,66.32,14.85,9.85,5.0,6.16,9.87,1210.5,2.39,4.04,246.6,23.84,411.3
2020-05-23 19:10:00,997.57,12.73,286.08,6.7,66.64,14.74,9.82,4.92,6.15,9.84,1211.08,2.25,4.0,238.5,23.66,411.5
2020-05-23 19:20:00,997.63,12.62,285.96,6.69,67.12,14.63,9.82,4.81,6.14,9.84,1211.61,2.8,5.25,238.6,23.48,411.7
2020-05-23 19:30:00,997.66,12.49,285.83,6.71,67.76,14.5,9.83,4.68,6.15,9.85,1212.2,2.46,3.98,242.5,23.3,411.9
2020-05-23 19:40:00,997.77,12.33,285.66,6.69,68.4,14.35,9.82,4.54,6.14,9.84,1213.01,2.13,3.64,239.7,23.1,412.4
2020-05-23 19:50:00,997.82,12.23,285.56,6.67,68.75,14.26,9.8,4.46,6.13,9.82,1213.51,2.07,3.64,247.9,22.91,412.7
2020-05-23 20:00:00,997.92,12.1,285.42,6.73,69.64,14.14,9.84,4.29,6.16,9.87,1214.16,1.46,3.44,237.5,22.72,413.4
2020-05-23 20:10:00,997.98,11.92,285.24,6.76,70.6,13.97,9.86,4.11,6.17,9.88,1214.99,1.3,3.12,238.6,22.55,414.1
2020-05-23 20:20:00,998.0,11.78,285.09,6.77,71.3,13.84,9.87,3.97,6.17,9.89,1215.61,0.6,1.56,269.8,22.39,415.0
2020-05-23 20:30:00,998.12,11.66,284.96,6.67,71.4,13.73,9.8,3.93,6.13,9.82,1216.3,0.68,1.64,215.4,22.25,415.0
2020-05-23 20:40:00,998.23,11.53,284.82,6.61,71.7,13.61,9.76,3.85,6.1,9.78,1217.01,1.31,2.4,227.3,22.12,415.6
2020-05-23 20:50:00,998.32,11.38,284.67,6.63,72.5,13.48,9.77,3.71,6.11,9.79,1217.76,1.71,3.24,239.9,21.99,415.9
2020-05-23 21:00:00,998.32,11.23,284.52,6.64,73.3,13.35,9.78,3.56,6.12,9.8,1218.4,1.73,3.22,233.9,21.85,416.6
2020-05-23 21:10:00,998.44,11.05,284.33,6.64,74.2,13.19,9.78,3.4,6.12,9.8,1219.31,1.66,3.36,241.3,21.7,417.4
2020-05-23 21:20:00,998.32,10.96,284.25,6.54,74.1,13.11,9.71,3.4,6.07,9.73,1219.58,2.48,3.88,234.3,21.53,417.3
2020-05-23 21:30:00,998.22,10.8,284.09,6.48,74.6,12.97,9.68,3.29,6.05,9.69,1220.17,2.66,3.96,230.3,21.36,418.4
2020-05-23 21:40:00,998.21,10.64,283.94,6.4,75.0,12.83,9.62,3.21,6.02,9.64,1220.87,2.26,5.53,235.6,21.17,418.7
2020-05-23 21:50:00,998.21,10.49,283.79,6.39,75.7,12.7,9.62,3.09,6.01,9.63,1221.52,1.85,3.2,239.6,20.98,418.7
2020-05-23 22:00:00,998.38,10.45,283.73,6.35,75.7,12.67,9.59,3.08,6.0,9.61,1221.91,1.94,3.48,243.8,20.8,418.3
2020-05-23 22:10:00,998.59,10.4,283.66,6.33,75.8,12.63,9.57,3.06,5.98,9.59,1222.39,2.13,3.5,241.4,20.64,418.2
2020-05-23 22:20:00,998.75,10.35,283.6,6.32,76.0,12.59,9.56,3.02,5.98,9.58,1222.8,1.73,3.64,242.9,20.48,418.6
2020-05-23 22:30:00,998.79,10.35,283.6,6.3,75.9,12.59,9.55,3.03,5.97,9.56,1222.85,1.61,3.08,244.9,20.33,418.2
2020-05-23 22:40:00,998.86,10.53,283.77,6.28,74.9,12.74,9.54,3.2,5.96,9.55,1222.18,2.7,4.31,243.2,20.2,417.6
2020-05-23 22:50:00,999.26,10.66,283.87,6.29,74.3,12.85,9.55,3.3,5.96,9.55,1222.11,1.52,3.08,308.3,20.08,417.4
2020-05-23 23:00:00,999.52,10.74,283.93,6.31,74.0,12.92,9.56,3.36,5.97,9.56,1222.07,1.39,3.61,293.8,19.97,417.7
2020-05-23 23:10:00,999.8,10.57,283.74,6.36,75.1,12.77,9.59,3.18,5.99,9.59,1223.14,0.87,3.0,314.3,19.89,418.6
2020-05-23 23:20:00,999.75,10.46,283.63,6.4,75.9,12.68,9.62,3.06,6.01,9.63,1223.54,1.34,2.16,234.6,19.84,419.1
2020-05-23 23:30:00,999.76,10.36,283.53,6.5,76.9,12.59,9.68,2.91,6.05,9.69,1223.95,1.58,3.04,260.9,19.81,419.8
2020-05-23 23:40:00,999.85,10.43,283.59,6.6,77.1,12.65,9.76,2.9,6.09,9.76,1223.72,1.44,2.16,249.5,19.81,419.9
2020-05-23 23:50:00,999.86,10.55,283.71,6.79,77.5,12.75,9.89,2.87,6.17,9.89,1223.16,1.93,4.37,254.8,19.85,419.8
2020-05-24 00:00:00,999.63,10.34,283.52,6.89,79.1,12.58,9.95,2.63,6.21,9.95,1223.75,2.57,3.97,256.0,19.9,418.4
2020-05-24 00:10:00,999.65,10.06,283.24,7.1,81.8,12.34,10.1,2.25,6.31,10.1,1224.92,2.51,3.12,242.2,19.92,418.7
2020-05-24 00:20:00,999.68,9.86,283.04,7.13,83.1,12.18,10.12,2.06,6.32,10.12,1225.81,2.5,3.28,239.4,19.9,419.7
2020-05-24 00:30:00,999.75,9.67,282.84,7.19,84.5,12.02,10.16,1.86,6.35,10.16,1226.7,2.09,2.68,238.6,19.85,419.6
2020-05-24 00:40:00,999.99,9.69,282.84,7.23,84.6,12.04,10.19,1.85,6.36,10.19,1226.9,1.67,2.48,246.6,19.86,419.7
2020-05-24 00:50:00,1000.06,9.51,282.66,7.48,87.1,11.9,10.36,1.53,6.47,10.36,1227.68,1.49,2.28,255.6,19.92,419.8
2020-05-24 01:00:00,1000.03,9.5,282.65,7.58,87.8,11.89,10.44,1.45,6.52,10.44,1227.65,1.18,1.72,248.0,19.81,419.3
2020-05-24 01:10:00,1000.15,9.53,282.67,7.6,87.7,11.91,10.45,1.47,6.52,10.44,1227.66,1.16,2.0,250.5,19.79,418.9
2020-05-24 01:20:00,1000.17,9.53,282.67,7.61,87.8,11.91,10.46,1.45,6.53,10.46,1227.69,1.46,4.09,239.1,19.88,418.0
2020-05-24 01:30:00,1000.26,9.28,282.41,7.7,89.8,11.71,10.52,1.19,6.57,10.52,1228.86,2.26,4.05,254.0,19.92,421.1
2020-05-24 01:40:00,1000.13,9.25,282.39,7.4,88.2,11.69,10.31,1.38,6.44,10.31,1228.92,2.54,4.07,250.8,19.82,419.0
2020-05-24 01:50:00,999.81,9.19,282.36,7.25,87.6,11.64,10.2,1.44,6.37,10.2,1228.84,2.47,3.36,233.0,19.64,418.6
2020-05-24 02:00:00,999.63,9.15,282.33,7.29,88.1,11.61,10.23,1.38,6.39,10.23,1228.79,2.98,3.93,241.7,19.46,419.4
2020-05-24 02:10:00,999.52,9.07,282.26,7.37,89.1,11.55,10.29,1.26,6.43,10.29,1228.96,2.28,2.92,244.2,19.28,420.5
2020-05-24 02:20:00,999.44,9.03,282.22,7.27,88.7,11.52,10.21,1.3,6.38,10.22,1229.08,2.68,3.89,245.3,19.12,421.6
2020-05-24 02:30:00,999.43,8.96,282.16,7.04,87.7,11.46,10.05,1.41,6.28,10.06,1229.44,2.25,3.53,243.2,18.98,422.3
2020-05-24 02:40:00,999.46,8.87,282.06,6.78,86.7,11.39,9.88,1.52,6.17,9.88,1229.96,1.95,2.68,247.8,18.85,422.1
2020-05-24 02:50:00,999.57,8.69,281.87,6.65,87.0,11.25,9.79,1.46,6.12,9.8,1230.92,1.8,2.44,222.8,18.75,423.7
2020-05-24 03:00:00,999.57,8.53,281.72,6.69,88.2,11.13,9.82,1.31,6.13,9.82,1231.6,2.43,3.49,214.1,18.67,425.3
2020-05-24 03:10:00,999.57,8.48,281.66,6.81,89.2,11.09,9.9,1.2,6.18,9.9,1231.79,1.55,2.72,223.4,18.58,426.7
2020-05-24 03:20:00,999.63,8.3,281.48,6.92,91.0,10.96,9.97,0.99,6.23,9.98,1232.61,1.62,2.48,217.7,18.49,429.9
2020-05-24 03:30:00,999.68,8.1,281.28,6.96,92.5,10.81,10.0,0.81,6.25,10.0,1233.53,1.78,2.6,210.7,18.4,433.1
2020-05-24 03:40:00,999.63,7.82,281.0,6.78,93.1,10.61,9.88,0.73,6.17,9.88,1234.77,1.71,2.56,207.5,18.3,434.7
2020-05-24 03:50:00,999.68,7.64,280.82,6.71,93.8,10.48,9.83,0.65,6.14,9.83,1235.64,1.79,2.68,207.0,18.21,435.5
2020-05-24 04:00:00,999.69,7.63,280.8,6.76,94.2,10.47,9.86,0.61,6.16,9.87,1235.68,1.98,3.0,200.0,18.12,435.4
2020-05-24 04:10:00,999.69,7.64,280.81,6.72,93.9,10.48,9.84,0.64,6.14,9.84,1235.65,2.12,3.0,191.1,18.01,435.1
2020-05-24 04:20:00,999.76,7.51,280.68,6.55,93.6,10.38,9.72,0.66,6.07,9.72,1236.36,1.82,2.98,192.6,17.91,438.0
2020-05-24 04:30:00,999.81,7.39,280.56,6.46,93.8,10.3,9.66,0.64,6.03,9.66,1236.98,1.27,2.16,209.1,17.82,439.7
2020-05-24 04:40:00,999.81,7.43,280.6,6.58,94.3,10.33,9.74,0.59,6.08,9.74,1236.76,1.32,2.44,191.5,17.74,438.8
2020-05-24 04:50:00,999.82,7.56,280.72,6.66,94.0,10.42,9.8,0.63,6.12,9.8,1236.18,1.54,2.92,190.4,17.7,438.3
2020-05-24 05:00:00,999.81,7.61,280.77,6.65,93.6,10.46,9.79,0.67,6.11,9.79,1235.96,1.32,2.94,185.8,17.7,439.0
2020-05-24 05:10:00,999.81,7.57,280.74,6.58,93.4,10.43,9.74,0.69,6.08,9.74,1236.15,1.76,2.68,168.9,17.74,438.5
2020-05-24 05:20:00,999.81,7.47,280.64,6.49,93.5,10.36,9.68,0.67,6.05,9.68,1236.62,1.15,2.48,197.8,17.79,438.7
2020-05-24 05:30:00,999.89,7.52,280.68,6.57,93.7,10.39,9.74,0.65,6.08,9.74,1236.47,0.96,2.32,185.6,17.84,437.8
2020-05-24 05:40:00,999.96,7.75,280.9,6.74,93.3,10.56,9.85,0.71,6.15,9.85,1235.49,0.65,1.56,207.6,17.88,438.0
2020-05-24 05:50:00,1000.06,8.45,281.6,7.02,90.7,11.07,10.04,1.03,6.27,10.04,1232.45,1.31,2.56,164.4,17.93,436.1
2020-05-24 06:00:00,1000.14,9.16,282.3,7.25,87.8,11.62,10.2,1.42,6.37,10.2,1229.38,0.61,1.92,156.8,18.04,436.1
2020-05-24 06:10:00,1000.2,9.98,283.11,7.44,84.2,12.28,10.34,1.94,6.45,10.34,1225.82,0.73,1.64,120.7,18.26,435.0
2020-05-24 06:20:00,1000.18,10.52,283.66,7.57,81.9,12.73,10.43,2.3,6.51,10.42,1223.43,0.9,1.54,154.4,18.6,431.8
2020-05-24 06:30:00,1000.21,10.43,283.56,7.17,80.2,12.65,10.15,2.51,6.33,10.15,1223.98,0.89,2.24,200.5,19.06,425.0
2020-05-24 06:40:00,1000.25,10.63,283.76,6.83,77.3,12.82,9.91,2.91,6.19,9.91,1223.28,1.4,3.49,223.1,19.53,419.9
2020-05-24 06:50:00,1000.29,11.57,284.7,7.11,74.0,13.65,10.1,3.55,6.31,10.1,1219.2,0.77,2.0,183.1,19.96,418.7
2020-05-24 07:00:00,1000.27,12.14,285.27,7.13,71.4,14.17,10.12,4.05,6.32,10.12,1216.73,1.29,2.84,204.2,20.39,417.0
2020-05-24 07:10:00,1000.17,12.33,285.47,6.92,69.47,14.35,9.97,4.38,6.22,9.97,1215.87,2.1,4.69,202.8,20.88,416.0
2020-05-24 07:20:00,1000.05,11.98,285.13,6.5,69.09,14.03,9.69,4.34,6.05,9.69,1217.34,4.14,5.93,208.5,21.41,415.1
2020-05-24 07:30:00,1000.07,12.01,285.15,6.34,68.19,14.05,9.58,4.47,5.98,9.58,1217.29,4.68,6.41,207.5,21.92,414.5
2020-05-24 07:40:00,1000.16,12.46,285.6,6.63,67.51,14.48,9.77,4.7,6.1,9.77,1215.39,2.92,4.89,213.7,22.32,413.6
2020-05-24 07:50:00,1000.26,12.96,286.09,6.78,66.03,14.96,9.88,5.08,6.17,9.87,1213.34,2.58,4.53,216.7,22.67,413.1
2020-05-24 08:00:00,1000.29,13.23,286.36,6.67,64.38,15.23,9.8,5.42,6.12,9.8,1212.27,3.39,5.59,223.1,23.05,412.8
2020-05-24 08:10:00,1000.3,13.2,286.33,6.34,63.06,15.2,9.58,5.61,5.98,9.58,1212.51,3.35,5.95,242.4,23.49,412.9
2020-05-24 08:20:00,1000.29,13.33,286.46,6.66,63.92,15.33,9.8,5.53,6.11,9.79,1211.86,2.35,4.3,269.4,23.9,411.9
2020-05-24 08:30:00,1000.3,13.51,286.64,6.39,62.01,15.51,9.62,5.89,6.0,9.61,1211.19,2.76,5.21,259.8,24.26,412.1
2020-05-24 08:40:00,1000.29,13.16,286.29,6.32,63.12,15.16,9.57,5.59,5.97,9.56,1212.67,2.82,4.55,232.9,24.58,411.7
2020-05-24 08:50:00,1000.17,13.93,287.07,6.63,61.32,15.94,9.77,6.16,6.1,9.77,1209.18,2.5,5.51,235.5,24.83,411.3
2020-05-24 09:00:00,1000.17,14.15,287.29,6.65,60.56,16.17,9.79,6.38,6.11,9.79,1208.25,1.9,4.0,243.8,25.14,410.4
2020-05-24 09:10:00,1000.27,13.57,286.7,6.56,62.49,15.57,9.73,5.84,6.07,9.73,1210.85,3.11,6.77,260.3,25.5,410.2
2020-05-24 09:20:00,1000.36,13.17,286.29,6.36,63.28,15.17,9.6,5.57,5.99,9.59,1212.7,3.69,7.29,251.6,25.79,411.4
2020-05-24 09:30:00,1000.19,13.31,286.44,6.53,63.41,15.31,9.71,5.6,6.06,9.7,1211.86,2.66,5.21,224.0,25.93,411.5
2020-05-24 09:40:00,1000.13,13.81,286.95,6.63,61.8,15.81,9.77,6.04,6.1,9.77,1209.64,4.33,8.67,231.6,25.99,411.2
2020-05-24 09:50:00,999.95,13.99,287.14,6.66,61.22,16.0,9.79,6.2,6.11,9.79,1208.66,4.72,7.81,227.0,26.08,410.9
2020-05-24 10:00:00,999.9,14.23,287.39,6.79,60.81,16.25,9.88,6.37,6.17,9.88,1207.54,3.51,7.01,221.1,26.19,410.7
2020-05-24 10:10:00,999.87,14.41,287.57,6.59,59.29,16.44,9.75,6.69,6.09,9.75,1206.82,3.53,7.53,222.9,26.32,410.6
2020-05-24 10:20:00,999.8,14.66,287.83,6.74,58.94,16.71,9.85,6.86,6.15,9.85,1205.63,4.2,8.89,218.4,26.49,409.7
2020-05-24 10:30:00,999.71,15.02,288.19,6.42,56.33,17.1,9.63,7.47,6.02,9.64,1204.12,2.66,5.17,250.0,26.68,410.0
2020-05-24 10:40:00,999.69,15.24,288.42,5.58,52.42,17.34,9.09,8.25,5.68,9.09,1203.42,3.27,5.49,281.9,26.92,410.2
2020-05-24 10:50:00,999.71,14.55,287.72,5.47,54.36,16.59,9.02,7.57,5.63,9.02,1206.36,2.02,3.8,287.3,27.15,410.2
2020-05-24 11:00:00,999.67,14.68,287.86,5.58,54.35,16.73,9.09,7.64,5.68,9.1,1205.74,2.93,6.41,263.5,27.26,409.2
2020-05-24 11:10:00,999.81,14.64,287.81,5.26,53.28,16.69,8.89,7.8,5.55,8.89,1206.17,3.28,5.49,254.6,27.25,409.6
2020-05-24 11:20:00,999.81,14.33,287.5,5.4,54.87,16.35,8.97,7.38,5.6,8.98,1207.43,2.91,5.89,250.6,27.16,409.3
2020-05-24 11:30:00,999.69,14.57,287.75,5.94,56.11,16.61,9.32,7.29,5.82,9.32,1206.12,2.37,3.72,220.1,27.0,409.1
2020-05-24 11:40:00,999.55,15.23,288.42,6.12,54.46,17.33,9.44,7.89,5.9,9.44,1203.14,3.06,6.29,229.3,26.83,408.7
2020-05-24 11:50:00,999.43,15.6,288.8,4.92,48.9,17.75,8.68,9.07,5.42,8.68,1201.8,4.67,8.29,242.4,26.76,409.8
2020-05-24 12:00:00,999.41,15.77,288.97,4.5,46.97,17.94,8.43,9.52,5.26,8.43,1201.18,4.46,9.57,234.9,26.79,409.2
2020-05-24 12:10:00,999.45,15.34,288.54,3.96,46.48,17.46,8.11,9.34,5.06,8.12,1203.16,5.25,10.41,251.0,26.85,409.8
2020-05-24 12:20:00,999.56,15.2,288.39,4.65,49.25,17.3,8.52,8.78,5.32,8.52,1203.69,3.44,6.85,261.8,26.86,409.0
2020-05-24 12:30:00,999.63,14.9,288.08,4.23,48.75,16.97,8.27,8.7,5.16,8.28,1205.14,3.21,7.29,268.3,26.78,409.7
2020-05-24 12:40:00,999.52,15.49,288.68,4.21,46.85,17.62,8.26,9.37,5.15,8.26,1202.55,2.13,5.75,278.3,26.64,409.6
2020-05-24 12:50:00,999.47,16.11,289.3,4.94,47.41,18.34,8.69,9.64,5.43,8.7,1199.72,2.13,4.65,270.9,26.53,408.9
2020-05-24 13:00:00,999.42,16.64,289.84,5.44,47.47,18.97,9.0,9.96,5.62,9.01,1197.32,2.31,5.21,258.3,26.55,408.2
2020-05-24 13:10:00,999.43,16.09,289.29,4.84,47.13,18.32,8.63,9.68,5.39,8.64,1199.78,3.51,8.13,260.7,26.75,408.6
2020-05-24 13:20:00,999.47,15.82,289.01,4.71,47.51,18.0,8.55,9.45,5.34,8.56,1200.99,2.95,6.37,242.1,27.02,408.9
2020-05-24 13:30:00,999.58,15.93,289.11,4.92,47.89,18.13,8.68,9.45,5.42,8.69,1200.6,3.45,6.81,259.2,27.25,408.7
2020-05-24 13:40:00,999.59,15.66,288.84,5.04,49.14,17.82,8.76,9.06,5.47,8.76,1201.7,3.15,5.69,246.0,27.41,408.8
2020-05-24 13:50:00,999.67,15.83,289.01,4.79,47.74,18.01,8.6,9.41,5.37,8.6,1201.16,3.25,5.85,265.2,27.47,408.7
2020-05-24 14:00:00,999.78,15.47,288.64,4.83,49.01,17.6,8.63,8.98,5.38,8.63,1202.79,3.53,7.49,265.6,27.48,408.7
2020-05-24 14:10:00,999.83,15.48,288.64,4.78,48.81,17.61,8.6,9.02,5.37,8.6,1202.81,3.53,6.61,256.5,27.41,409.4
2020-05-24 14:20:00,999.71,16.32,289.49,5.23,47.73,18.59,8.87,9.71,5.54,8.87,1199.05,3.32,6.57,273.9,27.29,408.8
2020-05-24 14:30:00,999.8,16.55,289.72,5.58,48.2,18.86,9.09,9.77,5.67,9.09,1198.11,3.22,5.69,257.4,27.22,408.0
2020-05-24 14:40:00,999.76,16.65,289.82,5.3,46.96,18.98,8.91,10.07,5.56,8.92,1197.73,4.66,8.81,247.0,27.29,408.4
2020-05-24 14:50:00,999.79,16.55,289.72,5.21,46.98,18.86,8.86,10.0,5.53,8.86,1198.2,3.49,7.87,264.9,27.41,408.5
2020-05-24 15:00:00,999.84,16.65,289.81,5.04,46.13,18.98,8.76,10.22,5.47,8.76,1197.9,3.25,6.49,251.2,27.54,408.7
2020-05-24 15:10:00,999.87,16.36,289.52,5.2,47.52,18.63,8.85,9.78,5.53,8.86,1199.09,2.7,6.65,258.9,27.65,408.4
2020-05-24 15:20:00,1000.03,16.42,289.57,5.0,46.66,18.7,8.73,9.98,5.45,8.73,1199.09,3.58,7.17,258.8,27.73,409.0
2020-05-24 15:30:00,1000.1,15.86,289.0,4.91,48.06,18.05,8.67,9.37,5.41,8.67,1201.53,3.15,6.13,263.4,27.76,409.1
2020-05-24 15:40:00,1000.08,15.67,288.81,4.93,48.71,17.83,8.68,9.14,5.42,8.68,1202.28,3.93,6.89,265.2,27.72,409.1
2020-05-24 15:50:00,1000.16,15.63,288.77,5.53,50.93,17.78,9.06,8.73,5.65,9.06,1202.38,3.11,5.61,260.3,27.6,408.1
2020-05-24 16:00:00,1000.29,15.48,288.61,5.71,52.07,17.61,9.17,8.44,5.72,9.17,1203.11,3.33,7.21,256.1,27.43,408.2
2020-05-24 16:10:00,1000.36,15.16,288.28,5.41,52.07,17.26,8.98,8.27,5.61,8.98,1204.61,3.51,6.13,266.7,27.26,409.0
2020-05-24 16:20:00,1000.35,15.05,288.17,5.52,52.84,17.13,9.05,8.08,5.65,9.05,1205.03,2.17,4.53,268.0,27.08,408.7
2020-05-24 16:30:00,1000.41,15.08,288.2,5.57,52.9,17.17,9.08,8.09,5.67,9.08,1204.96,2.85,4.69,259.9,26.88,408.6
2020-05-24 16:40:00,1000.44,15.0,288.11,5.77,53.93,17.08,9.21,7.87,5.75,9.21,1205.28,1.61,4.0,264.2,26.69,408.4
2020-05-24 16:50:00,1000.53,14.86,287.97,5.71,54.21,16.92,9.17,7.75,5.72,9.17,1205.99,1.96,4.0,252.9,26.5,409.0
2020-05-24 17:00:00,1000.45,14.78,287.89,5.67,54.32,16.84,9.15,7.69,5.71,9.14,1206.25,1.36,4.2,248.0,26.33,409.6
2020-05-24 17:10:00,1000.41,14.84,287.96,5.8,54.61,16.9,9.23,7.67,5.76,9.23,1205.9,2.06,4.36,250.9,26.18,409.1
2020-05-24 17:20:00,1000.42,14.77,287.89,5.86,55.08,16.83,9.27,7.56,5.78,9.26,1206.19,2.15,3.88,265.7,26.07,409.0
2020-05-24 17:30:00,1000.37,14.58,287.7,5.85,55.72,16.62,9.26,7.36,5.78,9.26,1206.93,2.9,5.89,256.5,25.98,409.3
2020-05-24 17:40:00,1000.44,14.42,287.53,5.93,56.63,16.45,9.32,7.13,5.81,9.31,1207.66,2.36,4.69,249.6,25.87,409.8
2020-05-24 17:50:00,1000.51,14.37,287.48,5.95,56.89,16.4,9.33,7.07,5.82,9.32,1207.95,2.88,6.17,260.0,25.72,410.1
2020-05-24 18:00:00,1000.52,14.3,287.41,6.06,57.57,16.32,9.4,6.93,5.86,9.39,1208.22,2.27,5.01,249.0,25.55,410.5
2020-05-24 18:10:00,1000.52,14.3,287.41,6.11,57.79,16.32,9.43,6.89,5.89,9.43,1208.21,2.77,6.77,262.9,25.35,410.6
2020-05-24 18:20:00,1000.45,14.23,287.34,6.2,58.38,16.25,9.49,6.76,5.92,9.48,1208.39,2.88,5.45,253.3,25.17,410.6
2020-05-24 18:30:00,1000.48,14.14,287.25,6.34,59.33,16.15,9.58,6.57,5.98,9.58,1208.76,3.0,5.97,262.4,25.0,410.6
2020-05-24 18:40:00,1000.52,13.96,287.07,6.41,60.29,15.97,9.63,6.34,6.01,9.62,1209.55,2.09,5.03,252.8,24.83,410.5
2020-05-24 18:50:00,1000.57,13.85,286.95,6.56,61.38,15.85,9.73,6.12,6.07,9.73,1210.03,2.45,6.37,251.4,24.67,410.7
2020-05-24 19:00:00,1000.67,13.69,286.78,6.68,62.5,15.69,9.81,5.88,6.12,9.8,1210.79,1.73,3.7,250.1,24.52,411.1
2020-05-24 19:10:00,1000.74,13.48,286.57,6.73,63.58,15.48,9.84,5.64,6.14,9.83,1211.74,1.75,4.61,239.8,24.38,411.7
2020-05-24 19:20:00,1000.78,13.33,286.42,6.77,64.39,15.33,9.87,5.46,6.16,9.86,1212.41,2.09,4.36,248.8,24.25,412.0
2020-05-24 19:30:00,1000.83,13.25,286.33,6.91,65.35,15.25,9.96,5.28,6.22,9.95,1212.77,2.42,5.85,250.6,24.12,412.2
2020-05-24 19:40:00,1000.93,13.09,286.16,7.04,66.63,15.09,10.05,5.03,6.27,10.04,1213.53,3.08,6.59,259.9,23.98,412.2
2020-05-24 19:50:00,1000.95,12.89,285.96,7.21,68.31,14.89,10.17,4.72,6.35,10.16,1214.35,2.2,4.3,255.0,23.82,412.8
2020-05-24 20:00:00,1000.98,12.64,285.71,7.41,70.4,14.65,10.31,4.34,6.43,10.3,1215.39,2.17,4.12,245.8,23.63,413.2
2020-05-24 20:10:00,1001.01,12.38,285.45,7.55,72.3,14.4,10.41,3.99,6.49,10.4,1216.48,1.73,4.24,244.0,23.45,413.7
2020-05-24 20:20:00,1001.09,12.18,285.24,7.71,74.1,14.21,10.53,3.68,6.57,10.52,1217.38,2.05,5.53,239.0,23.28,414.2
2020-05-24 20:30:00,1001.17,11.78,284.84,8.12,78.2,13.84,10.82,3.02,6.75,10.81,1219.04,1.42,2.76,246.1,23.22,414.4
2020-05-24 20:40:00,1001.23,11.35,284.4,8.41,82.1,13.45,11.04,2.41,6.89,11.03,1220.85,0.92,2.08,238.8,23.08,415.2
2020-05-24 20:50:00,1001.28,11.0,284.05,8.58,85.0,13.14,11.17,1.97,6.97,11.16,1222.37,1.46,2.64,225.9,22.94,416.2
2020-05-24 21:00:00,1001.38,10.85,283.89,8.64,86.2,13.01,11.22,1.8,7.0,11.2,1223.12,1.3,3.36,239.0,22.75,416.5
2020-05-24 21:10:00,1001.42,10.82,283.85,8.7,86.7,12.99,11.26,1.73,7.02,11.24,1223.27,1.35,2.64,258.7,22.52,416.4
2020-05-24 21:20:00,1001.4,10.66,283.7,8.81,88.3,12.85,11.35,1.5,7.08,11.33,1223.9,1.19,2.28,242.2,22.4,416.7
2020-05-24 21:30:00,1001.52,10.51,283.54,8.91,89.8,12.72,11.42,1.3,7.13,11.41,1224.66,1.44,2.64,258.8,22.27,417.0
2020-05-24 21:40:00,1001.5,10.43,283.46,8.93,90.4,12.65,11.44,1.21,7.13,11.42,1224.97,1.81,3.4,249.8,22.09,416.6
2020-05-24 21:50:00,1001.51,10.42,283.45,8.95,90.6,12.64,11.46,1.19,7.15,11.44,1225.01,1.91,3.68,254.0,21.79,416.6
2020-05-24 22:00:00,1001.55,10.49,283.51,8.99,90.4,12.7,11.48,1.22,7.16,11.47,1224.75,1.7,3.16,260.4,21.54,417.4
2020-05-24 22:10:00,1001.51,10.63,283.66,9.05,89.9,12.82,11.53,1.3,7.19,11.51,1224.07,1.83,2.72,252.7,21.29,418.3
2020-05-24 22:20:00,1001.46,10.67,283.7,9.08,89.9,12.86,11.56,1.3,7.21,11.54,1223.83,1.88,2.92,247.5,21.08,419.1
2020-05-24 22:30:00,1001.43,10.77,283.8,9.13,89.6,12.94,11.6,1.35,7.23,11.58,1223.34,2.2,4.31,257.8,20.92,419.7
2020-05-24 22:40:00,1001.38,10.8,283.84,9.11,89.3,12.97,11.58,1.39,7.23,11.57,1223.16,2.23,4.69,251.0,20.8,420.6
